FID,MASK,X,Y,landcover,geology,flowaccum,winter_rad
8241,0,734559.2202,3855331.988,5,1,2,3
8242,0,747505.6572,3840370.132,4,3,1,1
8243,0,755432.9358,3843269.072,4,3,2,3
8244,0,739901.112,3843449.176,4,2,1,3
8245,0,753239.2326,3855551.497,3,1,1,1
8246,0,739558.8606,3850749.237,3,1,3,3
8247,0,736024.2233,3855206.129,5,2,1,3
8248,0,728843.9554,3847323.651,4,5,1,3
8249,0,745489.2914,3853536.988,14,2,2,3
8250,0,752239.6452,3842575.301,4,3,2,2
8251,0,740929.9181,3845411.609,3,2,1,2
8252,0,733504.464,3846296.985,4,3,1,3
8253,0,755489.5682,3849284.858,1,1,1,3
8254,0,747572.5424,3840680.794,4,3,2,3
8255,0,739800.2328,3856286.316,1,2,2,3
8256,0,745290.0786,3841214.262,4,3,1,3
8257,0,743573.5596,3842505.406,4,2,1,3
8258,0,736755.9455,3842044.209,3,5,1,3
8259,0,726664.9378,3841194.823,8,5,2,2
8260,0,740232.4536,3843668.452,4,2,1,2
8261,0,742836.3924,3844237.555,1,2,1,3
8262,0,730211.5401,3845988.329,3,5,2,2
8263,0,725966.0381,3844425.326,8,3,1,2
8264,0,756447.0343,3847168.574,10,1,1,3
8265,0,745479.1814,3840364.961,1,2,1,2
8266,0,726242.8715,3853770.306,3,5,1,3
8267,0,744537.6619,3853204.435,14,1,1,3
8268,0,732215.9964,3855151.674,1,2,1,1
8269,0,751311.756,3846956.746,14,4,1,2
8270,0,738303.0458,3855053.918,1,2,1,2
8271,0,731307.7749,3846479,8,5,2,3
8272,0,753328.0183,3843405.782,4,3,2,3
8273,0,731315.2882,3847548.001,4,3,1,3
8274,0,737322.3347,3853735.248,4,1,1,3
8275,0,730045.5725,3848070.541,8,5,1,3
8276,0,752168.3335,3849298.301,3,1,2,3
8277,0,753363.2902,3839735.319,3,3,1,1
8278,0,756194.1471,3845669.745,14,1,1,3
8279,0,730957.6157,3844279.053,3,5,1,3
8280,0,739614.8491,3855492.15,3,2,1,3
8281,0,745016.7384,3851164.109,1,1,1,2
8282,0,754884.3633,3853243.104,1,3,3,2
8283,0,746216.9519,3845782.631,3,3,2,2
8284,0,735783.0093,3852938.55,10,1,1,3
8285,0,727350.6501,3854946.106,4,2,1,3
8286,0,740360.9615,3841881.912,4,1,1,3
8287,0,738777.5221,3848967.289,10,4,2,2
8288,0,739379.7946,3855771.192,3,2,1,3
8289,0,747629.403,3846863.101,1,1,1,3
8290,0,739808.9298,3850821.75,1,1,1,3
8291,0,744234.2436,3854100.576,14,1,1,3
8292,0,735666.8556,3850611.394,14,1,2,3
8293,0,727041.9582,3839491.257,10,4,1,3
8294,0,750679.6976,3848401.427,3,1,3,2
8295,0,753306.455,3852896.996,1,3,2,2
8296,0,743032.783,3855188.286,1,1,1,3
8297,0,748581.2254,3843207.631,1,3,1,2
8298,0,729349.7022,3854085.875,1,2,1,3
8299,0,756479.7286,3855436.828,3,3,1,2
8300,0,743737.9702,3841408.363,10,2,1,3
8301,0,734899.0901,3851569.279,1,4,2,2
8302,0,741937.3234,3854976.803,4,1,1,3
8303,0,734594.8937,3851495.944,1,1,2,3
8304,0,745930.5379,3855192.072,4,1,1,2
8305,0,751629.4328,3848555.388,1,1,1,3
8306,0,752193.9467,3849128.772,1,1,2,3
8307,0,749820.8116,3846209.826,3,2,1,1
8308,0,729834.8511,3843346.153,8,5,1,2
8309,0,731574.1184,3855162.793,1,2,1,3
8310,0,725989.9353,3840766.662,1,5,2,3
8311,0,735475.8955,3847638.99,4,2,1,2
8312,0,756098.4055,3852107.044,1,3,2,2
8313,0,731695.0539,3840450.888,1,5,1,3
8314,0,743522.43,3839875.746,14,1,1,3
8315,0,725993.7725,3841216.596,4,5,1,3
8316,0,742100.1493,3845268.014,4,2,1,1
8317,0,734518.4477,3846843.963,2,3,1,2
8318,0,748597.2765,3848673.949,1,1,1,3
8319,0,754850.3822,3856020.678,1,3,1,3
8320,0,740177.565,3841506.159,10,1,1,3
8321,0,735246.6717,3839959.693,4,5,2,3
8322,0,738055.0956,3852456.718,4,1,3,2
8323,0,729325.5938,3843024.546,8,4,1,3
8324,0,729378.6455,3846197.156,1,5,2,3
8325,0,743930.025,3842656.688,4,2,2,3
8326,0,742708.0229,3849795.3,10,1,2,3
8327,0,745408.9664,3855056.63,4,1,1,3
8328,0,754696.0888,3840073.834,3,3,1,1
8329,0,733585.7086,3846079.39,4,3,1,3
8330,0,754223.6583,3852126.805,1,3,1,3
8331,0,730906.5541,3846344.068,8,5,1,3
8332,0,734262.9275,3842218.948,8,5,1,3
8333,0,750475.1675,3847508.402,14,4,1,3
8334,0,752392.7682,3852736.072,4,3,1,2
8335,0,744903.0121,3843727.353,3,3,1,2
8336,0,737579.6116,3854997.745,1,2,1,2
8337,0,754117.4869,3840112.202,4,3,2,2
8338,0,740118.8142,3852581.342,1,1,1,3
8339,0,728973.9806,3842401.136,4,4,1,2
8340,0,746378.6754,3848343.923,10,4,2,2
8341,0,743010.3888,3842052.268,4,2,1,2
8342,0,755242.001,3855511.727,1,3,1,3
8343,0,729429.9204,3845950.847,1,5,1,2
8344,0,732084.3158,3853360.621,3,1,1,2
8345,0,733636.5145,3842508.79,3,5,1,3
8346,0,735648.6096,3850366.873,14,1,1,3
8347,0,725746.7674,3840800.314,1,5,1,3
8348,0,740993.797,3850409.167,10,1,1,2
8349,0,747191.5347,3839530.99,4,2,1,3
8350,0,731862.5487,3849920.436,1,4,1,2
8351,0,744704.1894,3844993.588,1,3,1,3
8352,0,740082.2163,3853964.859,3,1,1,2
8353,0,742259.4695,3847279.247,1,1,1,3
8354,0,725823.7262,3846744.148,11,5,2,3
8355,0,735147.2029,3838916.547,6,4,1,3
8356,0,748514.8715,3844431.726,4,3,2,2
8357,0,740533.6855,3855168.606,3,2,1,3
8358,0,735374.0211,3843406.083,10,1,1,3
8359,0,728455.392,3840314.336,11,5,2,3
8360,0,729782.9887,3844253.108,8,4,3,2
8361,0,744048.5616,3843856.098,1,3,1,3
8362,0,741141.2337,3852060.732,1,1,2,3
8363,0,728748.18,3843758.166,4,4,1,2
8364,0,738659.7438,3840981.211,1,1,1,3
8365,0,752794.9076,3840581.475,4,3,1,3
8366,0,744694.0957,3845940.46,1,3,1,2
8367,0,734361.1606,3851936.744,3,1,1,2
8368,0,736117.7202,3854642.488,5,2,3,2
8369,0,728282.592,3838957.307,10,4,1,3
8370,0,741757.1829,3855142.793,4,1,1,3
8371,0,736156.9483,3841358.682,3,5,1,3
8372,0,751728.584,3852061.992,4,3,1,3
8373,0,750148.8478,3845564.513,1,3,2,3
8374,0,734034.962,3839415.064,12,4,2,2
8375,0,754445.1643,3854860.337,1,2,2,3
8376,0,744911.5041,3840464.361,1,2,1,2
8377,0,748066.0886,3843468.471,3,3,1,3
8378,0,748757.6665,3845158.109,3,3,1,2
8379,0,729187.7077,3853620.598,4,2,1,2
8380,0,751889.1736,3843014.587,4,3,1,2
8381,0,735568.4848,3847559.751,1,2,1,3
8382,0,742399.7646,3851975.311,3,1,1,2
8383,0,726798.9367,3853394.733,4,5,2,3
8384,0,731492.5751,3843750.567,11,5,1,3
8385,0,742727.2837,3841834.618,0,2,1,2
8386,0,728331.4131,3850969.477,4,3,2,1
8387,0,753132.6692,3855235.993,3,2,1,3
8388,0,727560.6571,3841830.687,8,5,2,3
8389,0,756547.9567,3843480.964,1,3,2,2
8390,0,726867.8889,3839960.311,10,4,1,3
8391,0,728627.552,3850551.432,4,3,2,1
8392,0,730188.7529,3840192.39,1,5,1,3
8393,0,730863.7906,3848904.017,4,3,2,3
8394,0,753928.1551,3840564.887,3,3,1,2
8395,0,749160.0316,3848020.733,11,4,1,3
8396,0,730022.6778,3856073.74,1,3,1,3
8397,0,727500.5382,3854086.263,4,2,2,2
8398,0,755640.6381,3849689.103,1,2,1,3
8399,0,736872.986,3852416.42,0,1,1,3
8400,0,749387.3442,3848455.585,1,1,3,3
8401,0,756289.8141,3844339.162,3,2,1,3
8402,0,735994.6817,3847862.956,4,2,2,2
8403,0,747359.6585,3847796.674,14,4,2,2
8404,0,726700.6628,3842270.741,8,5,1,3
8405,0,746353.5503,3840898.68,3,3,1,3
8406,0,737777.2858,3846929.217,1,2,1,3
8407,0,728597.8682,3855032.365,4,5,1,3
8408,0,748369.6617,3847100.956,3,1,1,1
8409,0,741321.4363,3846950.991,1,1,2,2
8410,0,738569.7488,3854652.697,3,2,1,3
8411,0,750915.6727,3853783.452,0,2,1,3
8412,0,732436.8837,3850208.064,4,4,1,2
8413,0,731622.4882,3850502.001,5,4,1,2
8414,0,739789.9854,3843702.104,4,2,1,3
8415,0,750481.9251,3848771.218,1,1,1,2
8416,0,737694.7762,3848918.574,10,4,1,2
8417,0,741596.9097,3849109.871,0,4,1,2
8418,0,739907.4395,3847437.335,10,1,1,2
8419,0,743828.2824,3852971.084,1,1,2,3
8420,0,755437.6671,3852400.027,1,3,1,3
8421,0,739005.9313,3844009.33,4,2,1,2
8422,0,746267.1314,3850184.522,14,1,1,2
8423,0,741219.9579,3840197.218,1,5,1,3
8424,0,756034.0349,3852829.167,1,3,1,2
8425,0,737587.3263,3856099.004,4,2,2,3
8426,0,732860.9163,3839297.309,12,4,2,3
8427,0,729522.9173,3841982.975,3,5,1,3
8428,0,743220.6048,3853403.913,5,1,1,3
8429,0,752896.212,3841358.914,3,3,1,2
8430,0,729369.8027,3844100.333,8,5,1,3
8431,0,755454.8273,3838949.09,4,2,1,2
8432,0,754343.6559,3848256.721,1,1,1,3
8433,0,734980.3699,3855506.227,10,1,2,2
8434,0,732604.2481,3839282.067,12,4,2,3
8435,0,738572.0554,3848938.919,10,4,2,2
8436,0,744772.9224,3841721.361,3,3,1,2
8437,0,755875.8594,3855725.135,1,3,2,2
8438,0,749215.515,3845054.716,3,3,2,2
8439,0,755288.1227,3844622.239,4,2,1,1
8440,0,727135.7879,3854481.885,4,5,2,2
8441,0,741514.8344,3839087.007,1,5,1,3
8442,0,753466.929,3839292.262,1,3,1,3
8443,0,743755.1251,3850375.686,1,1,1,3
8444,0,732949.4569,3846642.179,2,3,1,1
8445,0,736439.4268,3845419.899,4,2,1,2
8446,0,745388.8892,3848945.155,14,4,1,2
8447,0,741551.2226,3851141.356,4,1,1,2
8448,0,751087.6458,3855052.962,1,2,1,2
8449,0,743815.1429,3842117.858,4,3,1,2
8450,0,754881.0886,3853433.162,1,3,1,2
8451,0,729554.9489,3845581.233,3,5,1,2
8452,0,735743.7167,3855164.925,14,2,1,2
8453,0,727602.6264,3840698.059,10,5,2,3
8454,0,729987.3288,3849824.444,4,3,2,2
8455,0,730639.813,3851133.013,5,4,2,3
8456,0,745664.8717,3854629.719,4,2,1,3
8457,0,746000.4829,3842826.515,3,3,1,2
8458,0,741765.2442,3852425.634,3,1,1,2
8459,0,730766.879,3843476.904,3,5,2,3
8460,0,751347.7837,3851350.316,10,2,2,3
8461,0,752849.5401,3843187.597,4,3,1,1
8462,0,733568.2299,3844273.286,11,5,1,3
8463,0,731348.4063,3840298.269,1,5,1,3
8464,0,727941.8277,3848375.18,8,5,1,3
8465,0,746519.3253,3854216.556,1,2,1,3
8466,0,741358.8196,3855430.766,4,1,1,3
8467,0,747558.6993,3849499.628,1,1,1,3
8468,0,755874.1406,3855674.636,1,3,2,2
8469,0,741192.5219,3847752.63,3,1,2,2
8470,0,751096.1922,3853263.297,4,2,1,2
8471,0,752592.1688,3839275.673,4,3,1,2
8472,0,727661.4987,3843818.63,4,5,2,3
8473,0,745871.2511,3840987.982,1,3,1,3
8474,0,749169.3552,3846970.448,4,1,1,2
8475,0,753192.4524,3852484.112,1,3,1,3
8476,0,741964.8062,3841950.317,1,2,1,2
8477,0,751105.1826,3846866.006,1,4,1,2
8478,0,749664.8457,3839077.593,4,2,1,3
8479,0,749354.1304,3845542.652,4,3,1,3
8480,0,733182.7024,3847737.813,4,3,1,1
8481,0,754328.7788,3846342.644,14,4,1,2
8482,0,736694.3355,3851261.587,14,1,2,3
8483,0,732633.5751,3846525.852,4,3,2,1
8484,0,726513.1624,3846640.966,8,3,1,3
8485,0,731145.751,3852472.314,4,1,2,2
8486,0,737993.2944,3849606.615,10,1,1,3
8487,0,753956.2455,3855278.518,3,2,1,2
8488,0,730089.2251,3853041.132,1,2,1,3
8489,0,737884.5748,3838943.215,1,4,1,3
8490,0,751804.9409,3849136.689,3,1,1,3
8491,0,752047.3419,3852844.131,4,3,1,1
8492,0,727498.4732,3850801.136,4,3,1,2
8493,0,743890.0586,3847889.269,4,1,1,2
8494,0,743260.6353,3847816.697,1,1,1,2
8495,0,729344.6785,3850246.665,4,3,1,1
8496,0,739798.9568,3843140.246,4,2,1,3
8497,0,749522.5136,3839718.61,3,2,1,1
8498,0,741144.0251,3852378.079,4,1,1,3
8499,0,750309.5343,3854193.01,4,2,1,3
8500,0,740820.4031,3854410.544,3,2,1,2
8501,0,726554.9006,3844651.529,0,5,1,2
8502,0,726165.8602,3856045.893,8,5,1,3
8503,0,731248.1721,3854638.379,4,2,1,2
8504,0,734623.7935,3848793.881,3,1,1,2
8505,0,751615.655,3856274.976,3,1,1,2
8506,0,743171.7917,3855619.286,1,1,1,3
8507,0,732052.1175,3851705.138,3,1,1,3
8508,0,748020.8444,3845765.865,3,3,1,2
8509,0,745818.3292,3851902.482,10,1,1,3
8510,0,743086.2246,3855434.161,1,1,1,3
8511,0,730576.0246,3851993.421,10,1,2,2
8512,0,738153.3889,3847538.015,4,1,1,2
8513,0,747197.3047,3852287.488,4,2,1,2
8514,0,741451.0799,3840717.645,1,1,1,3
8515,0,744497.759,3851773.949,1,1,1,3
8516,0,754893.0526,3840834.136,4,3,1,3
8517,0,727555.706,3845786.048,8,5,1,2
8518,0,737587.9168,3842767.167,1,5,1,3
8519,0,744689.1506,3842043.843,4,3,1,2
8520,0,740315.057,3855510.492,3,2,1,2
8521,0,725908.2245,3839324.962,6,4,1,3
8522,0,734143.8084,3851088.514,1,1,2,3
8523,0,730745.1144,3852935.86,1,2,3,2
8524,0,737428.8571,3852644.556,4,1,1,2
8525,0,742547.3037,3843780.887,4,2,1,3
8526,0,733471.7343,3852339.299,3,1,1,3
8527,0,752459.9825,3845086.583,0,3,1,3
8528,0,735982.9073,3844371.604,3,2,1,3
8529,0,733493.0759,3846241.654,4,3,1,2
8530,0,741732.8021,3856154.645,1,1,1,3
8531,0,753701.8126,3850242.872,1,3,3,2
8532,0,742202.4123,3843189.872,1,2,1,3
8533,0,736214.359,3839111.389,10,4,1,3
8534,0,749832.9863,3855383.838,1,2,2,2
8535,0,732881.6067,3853884.858,4,1,1,3
8536,0,732699.6717,3850619.12,12,4,1,2
8537,0,755973.0143,3853588.243,1,3,2,2
8538,0,752969.003,3843170.804,4,3,1,1
8539,0,725820.5079,3839635.171,6,4,1,3
8540,0,739655.4844,3850231.804,1,1,1,2
8541,0,752552.0568,3840101.082,1,3,1,2
8542,0,747008.704,3851897.582,3,2,1,2
8543,0,734564.2065,3855531.169,5,2,1,3
8544,0,727511.2235,3840037.65,12,4,1,3
8545,0,727367.5159,3850455.646,4,5,1,2
8546,0,732593.2968,3839086.773,11,4,1,2
8547,0,725693.7905,3839804.129,10,-9999,1,3
8548,0,755368.5108,3851750.423,1,3,1,2
8549,0,756527.5085,3839564.425,4,3,1,3
8550,0,726961.3928,3840032.637,10,4,1,3
8551,0,729020.348,3853310.305,1,2,1,3
8552,0,745575.7126,3851994.48,0,1,2,3
8553,0,753627.3627,3856338.018,1,2,2,2
8554,0,752607.5735,3844958.339,3,3,1,2
8555,0,727790.2384,3844093.702,4,5,1,3
8556,0,754233.194,3840278.358,4,3,1,3
8557,0,734463.5031,3854160.215,5,1,1,2
8558,0,741000.8593,3855449.827,3,1,1,3
8559,0,741936.0405,3853581.538,3,1,2,2
8560,0,755223.468,3846398.54,1,4,1,3
8561,0,749708.7703,3855543.744,1,2,1,3
8562,0,752898.088,3840319.893,1,3,1,2
8563,0,733725.4781,3842363.425,11,5,1,3
8564,0,740836.2543,3844763.807,1,2,1,3
8565,0,732647.6434,3841312.173,12,5,2,2
8566,0,743069.4966,3853258.467,14,1,1,3
8567,0,737343.3302,3852660.824,10,1,1,2
8568,0,737453.441,3847996.23,3,1,2,1
8569,0,756168.2976,3854039.246,1,3,1,3
8570,0,734281.137,3840028.244,10,4,1,3
8571,0,749096.703,3842851.425,1,3,1,3
8572,0,736293.9477,3847491.119,4,2,2,2
8573,0,741504.9391,3843504.772,3,2,1,2
8574,0,751900.6534,3852312.198,1,3,1,3
8575,0,748891.3606,3841193.402,3,3,1,2
8576,0,755429.6492,3845801.606,1,1,2,2
8577,0,730673.5163,3848840.779,0,3,1,2
8578,0,735337.5777,3846164.007,4,3,2,2
8579,0,729429.8843,3841566.209,3,5,2,3
8580,0,755086.5851,3840924.603,3,3,1,2
8581,0,734206.9427,3852732.607,4,4,1,3
8582,0,735191.2273,3852129.562,10,4,1,2
8583,0,733131.6578,3843507.203,11,5,2,3
8584,0,745991.8455,3849940.183,10,1,1,2
8585,0,741048.6872,3849877.435,14,1,2,3
8586,0,747472.73,3852404.204,4,2,1,2
8587,0,742338.139,3844149.669,4,2,1,2
8588,0,751005.7429,3849571.533,1,1,2,3
8589,0,736168.1929,3849853.806,10,4,2,3
8590,0,740872.7256,3854757.014,3,2,1,3
8591,0,731676.4994,3852023.834,3,1,1,3
8592,0,743588.503,3843550.334,1,3,1,3
8593,0,725898.1214,3849382.937,3,3,2,2
8594,0,753525.5119,3848394.867,14,1,1,3
8595,0,728145.0913,3852759.283,1,2,1,3
8596,0,748425.3231,3846902.733,1,1,1,3
8597,0,740106.1171,3843943.439,4,2,2,2
8598,0,750396.5504,3851651.115,14,2,2,2
8599,0,755371.5084,3849121.585,14,1,2,3
8600,0,733562.1008,3839627.096,4,4,2,3
8601,0,749426.4732,3843758.642,4,3,2,3
8602,0,735490.2665,3841614.04,3,5,1,3
8603,0,754705.1654,3852950.31,1,3,2,2
8604,0,726474.1469,3847177.196,3,5,3,2
8605,0,744650.1662,3841685.307,4,3,1,2
8606,0,748230.4426,3845541.539,3,3,1,1
8607,0,730242.8632,3846488.838,3,5,1,3
8608,0,752532.876,3850413.964,1,2,2,3
8609,0,731174.793,3855436.549,1,2,1,3
8610,0,744013.2059,3844253.977,4,3,1,2
8611,0,747139.6383,3853029.196,4,2,1,3
8612,0,750307.0156,3839853.067,4,3,1,3
8613,0,731176.3342,3851744.547,4,1,2,3
8614,0,729580.309,3854803.67,1,5,1,2
8615,0,752317.5915,3854515.856,1,2,1,2
8616,0,741684.1092,3839304.283,10,5,1,3
8617,0,731728.1289,3849799.878,1,2,1,2
8618,0,751677.6965,3842612.937,3,3,1,1
8619,0,742656.9331,3853445.371,10,1,3,2
8620,0,731728.0708,3846431.458,0,5,2,3
8621,0,733303.6009,3854159.425,1,1,1,2
8622,0,738999.3573,3847869.594,3,1,2,2
8623,0,755585.0063,3851686.583,1,3,1,2
8624,0,739807.8011,3847646.675,10,1,1,2
8625,0,744226.1954,3844498.094,4,3,2,1
8626,0,753388.0111,3853938.995,1,3,2,2
8627,0,743837.9045,3851163.849,1,1,1,2
8628,0,745785.7045,3854867.434,1,2,1,3
8629,0,751953.8349,3839694.743,4,3,1,2
8630,0,754560.6903,3852543.116,1,3,1,2
8631,0,735929.6903,3841422.451,3,5,2,3
8632,0,736589.9588,3841704.005,8,5,2,3
8633,0,732972.5094,3843857.894,11,5,1,3
8634,0,743203.8476,3843350.624,4,3,1,2
8635,0,726357.6662,3844037.828,8,3,1,2
8636,0,729621.3035,3841433.017,4,5,1,3
8637,0,732186.3119,3849195.248,1,2,1,2
8638,0,726466.4414,3855429.945,4,5,1,3
8639,0,727966.0153,3838964.578,10,4,1,3
8640,0,742107.0386,3839458.806,6,4,1,3
8641,0,733818.1415,3843255.809,3,5,1,2
8642,0,752949.4646,3850642.12,3,3,2,2
8643,0,739369.3425,3852671.695,4,1,1,3
8644,0,737289.5424,3845051.399,3,2,1,2
8645,0,756243.392,3855525.408,3,3,1,2
8646,0,739206.1428,3841291.095,4,1,1,3
8647,0,750985.3526,3840765.564,3,3,3,2
8648,0,732773.1572,3845024.27,4,5,1,3
8649,0,738334.3101,3850981.204,4,1,2,3
8650,0,736386.275,3854732.98,5,2,1,2
8651,0,727902.0458,3854832.013,4,2,1,3
8652,0,731269.0531,3849236.723,4,2,1,2
8653,0,742399.2631,3855394.028,1,1,1,2
8654,0,741292.778,3849886.704,5,1,1,3
8655,0,754903.2832,3846352.494,10,4,1,2
8656,0,751723.8431,3853016.846,4,3,1,3
8657,0,732421.5172,3840137.675,1,5,1,3
8658,0,731371.2148,3848002.11,4,3,1,3
8659,0,725906.5534,3842291.333,8,3,1,3
8660,0,744620.7928,3838937.889,10,4,2,3
8661,0,730667.5433,3856236.452,8,3,2,1
8662,0,738308.4589,3840425.402,3,4,1,2
8663,0,751530.6583,3845209.133,4,3,1,2
8664,0,731214.0144,3852928.841,3,1,2,2
8665,0,734918.683,3840467.659,4,5,2,3
8666,0,744029.3365,3840660.429,4,2,1,3
8667,0,740427.9013,3842691.195,4,2,1,2
8668,0,734273.3303,3839891.968,10,4,2,3
8669,0,736086.5664,3845606.353,4,2,1,2
8670,0,738851.636,3853350.544,4,1,2,3
8671,0,729633.5016,3856129.34,1,3,2,2
8672,0,747438.2718,3850991.424,14,1,1,3
8673,0,743550.3572,3855273.027,10,1,3,2
8674,0,756475.6371,3847633.068,10,1,1,3
8675,0,728439.9033,3853953.119,1,2,1,3
8676,0,743181.2137,3853035.182,3,1,1,2
8677,0,756441.2085,3848019.546,4,1,1,3
8678,0,731371.6173,3839808.777,10,5,1,2
8679,0,755316.7608,3844137.645,4,3,1,2
8680,0,750266.9514,3839566.422,3,3,3,2
8681,0,742648.5453,3848297.274,1,1,1,2
8682,0,734536.8842,3840460.758,11,5,1,3
8683,0,728116.2107,3848651.206,8,5,1,3
8684,0,753610.2568,3841385.107,3,3,2,2
8685,0,749097.4073,3841874.573,4,3,2,1
8686,0,753665.0118,3840926.676,4,3,1,2
8687,0,732647.6688,3847294.677,1,5,1,3
8688,0,756291.8012,3853990.13,1,3,1,3
8689,0,741761.8445,3853040.542,1,1,2,2
8690,0,728135.3686,3839124.448,11,4,1,3
8691,0,743002.9067,3848346.349,1,1,1,3
8692,0,725746.6738,3839355.69,10,4,2,3
8693,0,731385.9139,3851277.315,4,4,2,3
8694,0,746161.0155,3852260.115,1,1,1,3
8695,0,751137.9617,3841146.538,3,3,1,3
8696,0,732998.5753,3854513.085,4,2,1,2
8697,0,752489.9624,3854699.401,1,2,1,3
8698,0,755461.4977,3846456.294,14,4,1,3
8699,0,749740.3334,3840506.818,3,3,1,3
8700,0,728968.1402,3852187.436,3,2,1,2
8701,0,726549.5032,3845471.182,1,5,1,3
8702,0,744967.0878,3845657.273,4,3,2,1
8703,0,753705.3149,3848039.824,14,1,1,3
8704,0,730038.0938,3853105.496,1,2,1,3
8705,0,734430.9273,3847010.654,1,3,1,3
8706,0,748921.0066,3852512.259,3,2,1,2
8707,0,736672.2269,3852842.477,0,1,1,3
8708,0,733354.4613,3842829.597,3,5,1,2
8709,0,740577.4927,3848152.125,10,1,3,2
8710,0,735154.2374,3843592.849,8,5,2,3
8711,0,729719.0196,3854042.206,1,2,1,2
8712,0,732511.5288,3847868.229,4,3,1,2
8713,0,726452.1486,3854114.347,4,5,1,3
8714,0,748180.6343,3838944.713,4,2,1,3
8715,0,742454.8528,3852734.962,1,1,3,2
8716,0,740958.6324,3841255.198,4,1,1,3
8717,0,739040.2614,3854389.226,3,2,2,2
8718,0,751140.7741,3853579.049,4,3,1,3
8719,0,753609.1185,3848295.842,14,1,2,3
8720,0,730466.8479,3844895.809,3,5,1,3
8721,0,730863.0105,3847474.348,4,4,1,3
8722,0,753453.4099,3853336.649,1,3,2,2
8723,0,740229.6002,3839062.3,1,5,1,3
8724,0,731754.05,3843891.22,11,5,2,3
8725,0,747473.0015,3852487.699,4,2,1,2
8726,0,729977.5943,3855047.781,1,2,3,2
8727,0,745489.7663,3844880.378,4,3,1,1
8728,0,726620.6409,3845158.621,1,5,1,3
8729,0,752024.0077,3855193.372,1,2,2,3
8730,0,733220.479,3856160.651,1,2,1,2
8731,0,738006.7335,3846571.508,1,2,2,2
8732,0,733130.9546,3852972,3,1,1,3
8733,0,735548.3127,3845851.895,4,3,2,3
8734,0,735281.1666,3856194.47,1,2,1,3
8735,0,725979.5232,3852204.745,1,5,1,3
8736,0,744079.9476,3848875.508,3,4,2,1
8737,0,742293.9556,3843952.754,4,2,1,1
8738,0,755502.1646,3847584.323,4,1,1,3
8739,0,755499.9115,3845308.776,3,1,1,1
8740,0,734956.3334,3845931.034,4,3,1,3
8741,0,748347.262,3839867.501,4,3,2,2
8742,0,748744.2001,3845879.444,3,3,1,2
8743,0,731261.2572,3842398.95,3,5,3,2
8744,0,741402.1595,3842395.97,1,2,2,2
8745,0,733301.0508,3845817.88,4,3,2,3
8746,0,748481.3275,3854352.48,4,2,2,1
8747,0,739186.089,3849934.487,10,1,2,3
8748,0,728183.0554,3849735.183,1,5,2,3
8749,0,728757.3613,3846274.139,1,5,1,3
8750,0,739632.0888,3850471.751,1,1,2,2
8751,0,728142.046,3843138.695,4,3,1,3
8752,0,743866.0801,3855043.975,4,1,1,2
8753,0,751002.7729,3840177.956,1,3,1,3
8754,0,755323.6595,3846707.738,14,1,2,2
8755,0,755351.1942,3854134.204,1,3,1,3
8756,0,743459.0072,3840314.859,10,1,2,3
8757,0,741405.5526,3852557.16,3,1,1,2
8758,0,734279.3547,3850769.737,14,4,2,3
8759,0,745324.2377,3854565.962,4,2,1,2
8760,0,727644.5189,3841057.737,8,5,1,3
8761,0,730745.7872,3845570.633,14,4,2,2
8762,0,756575.6615,3847705.531,10,-9999,1,3
8763,0,750713.4893,3852481.674,1,3,1,3
8764,0,735299.6863,3851879.047,10,4,1,2
8765,0,733281.5684,3843810.65,11,5,2,3
8766,0,731149.5503,3856335.264,1,3,1,2
8767,0,726690.7359,3853661.611,4,5,2,3
8768,0,751075.3515,3841375.943,3,3,1,3
8769,0,741198.9293,3854092.989,1,1,1,3
8770,0,739661.0861,3850134.698,1,1,1,3
8771,0,745469.2469,3844811.43,4,3,1,1
8772,0,744246.57,3841364.673,4,2,2,3
8773,0,726783.6087,3842090.837,8,5,1,3
8774,0,739444.3938,3839904.695,3,5,1,3
8775,0,755237.9851,3851089.196,1,2,1,3
8776,0,746172.1888,3848087.133,10,4,1,2
8777,0,744976.5663,3853264.537,0,1,1,3
8778,0,737490.0739,3855870.887,4,2,1,3
8779,0,748352.6528,3840591.391,3,3,1,3
8780,0,750152.4011,3850222.84,0,2,2,3
8781,0,734778.2433,3840827.075,11,5,1,3
8782,0,755938.288,3846703.919,0,4,2,2
8783,0,751924.715,3843096.349,3,3,1,1
8784,0,742557.3621,3843783.104,4,2,1,3
8785,0,729909.6567,3847890.228,8,5,1,3
8786,0,743519.0549,3845268.355,4,2,1,2
8787,0,733470.3246,3845805.06,0,3,1,3
8788,0,741677.6313,3851377.798,4,1,2,2
8789,0,737434.9304,3844175.257,4,2,2,3
8790,0,741812.8392,3841407.317,4,2,1,3
8791,0,730492.2335,3850868.195,4,4,1,2
8792,0,751634.5169,3840912.316,3,3,1,2
8793,0,747654.886,3846942.647,1,1,1,3
8794,0,750359.8847,3851494.173,14,2,1,3
8795,0,740685.0633,3849833.722,10,1,1,3
8796,0,754899.5565,3841051.559,3,3,1,2
8797,0,751722.4606,3853900.01,4,3,1,1
8798,0,753927.9169,3852433.591,1,3,1,3
8799,0,743411.6375,3854938.332,1,1,1,3
8800,0,743423.1318,3851171.691,1,1,1,3
8801,0,736092.6438,3850444.212,14,1,2,3
